"AphiaID","phylum","class","order","family","genus","species","group","redlist_category","records","max_year","target_gene","source_obis","source_gbif","source_dna"
254393,"Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Parophrys","Parophrys vetulus","fish",,2,1961,,TRUE,TRUE,
154781,"Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Platichthys","Platichthys stellatus","fish",,2,1961,,TRUE,TRUE,
282396,"Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Psettichthys","Psettichthys melanostictus","fish",,9,1996,,TRUE,TRUE,
158726,"Chordata","Teleostei","Salmoniformes","Salmonidae","Coregonus","Coregonus clupeaformis","fish",,2,1957,,TRUE,FALSE,
127181,"Chordata","Teleostei","Salmoniformes","Salmonidae","Coregonus","Coregonus sardinella","fish",,1,1961,,TRUE,FALSE,
127183,"Chordata","Teleostei","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus keta","fish",,2,1961,,TRUE,TRUE,
127184,"Chordata","Teleostei","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus kisutch","fish",,31,2005,,TRUE,TRUE,
127185,"Chordata","Teleostei","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus mykiss","fish",,3,2002,,TRUE,TRUE,
254569,"Chordata","Teleostei","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus nerka","fish",,25,2005,,TRUE,TRUE,
158075,"Chordata","Teleostei","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus tshawytscha","fish",,22,2010,,TRUE,TRUE,
282373,"Chordata","Teleostei","Salmoniformes","Salmonidae","Prosopium","Prosopium cylindraceum","fish",,17,2002,,TRUE,TRUE,
127186,"Chordata","Teleostei","Salmoniformes","Salmonidae","Salmo","Salmo salar","fish",,,,,FALSE,TRUE,
154241,"Chordata","Teleostei","Salmoniformes","Salmonidae","Salvelinus","Salvelinus fontinalis","fish",,,,,FALSE,TRUE,
254570,"Chordata","Teleostei","Salmoniformes","Salmonidae","Salvelinus","Salvelinus malma","fish",,23,2003,,TRUE,TRUE,
242598,"Chordata","Mammalia","Carnivora","Mustelidae","Enhydra","Enhydra lutris","mammal","EN",2,2004,,TRUE,TRUE,
254999,"Chordata","Mammalia","Carnivora","Otariidae","Eumetopias","Eumetopias jubatus","mammal","NT",12,2004,,TRUE,TRUE,
159017,"Chordata","Mammalia","Carnivora","Mustelidae","Lontra","Lontra canadensis","mammal",,,,,FALSE,TRUE,
255018,"Chordata","Mammalia","Carnivora","Phocidae","Mirounga","Mirounga angustirostris","mammal",,30,2015,,TRUE,TRUE,
137084,"Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca vitulina","mammal",,25,2004,,TRUE,TRUE,
255003,"Chordata","Mammalia","Carnivora","Otariidae","Zalophus","Zalophus californianus","mammal",,,,,FALSE,TRUE,
137086,"Chordata","Mammalia","Cetartiodactyla","Balaenidae","Balaena","Balaena mysticetus","mammal",,,,,FALSE,TRUE,
137087,"Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata","mammal",,3,1993,,TRUE,TRUE,
137091,"Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera physalus","mammal","VU",2,2017,,TRUE,TRUE,
254974,"Chordata","Mammalia","Cetartiodactyla","Balaenidae","Eubalaena","Eubalaena japonica","mammal","EN",7,1849,,TRUE,TRUE,
137092,"Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Megaptera","Megaptera novaeangliae","mammal",,4515,2023,,TRUE,TRUE,
137102,"Chordata","Mammalia","Cetartiodactyla","Delphinidae","Orcinus","Orcinus orca","mammal",,286,2023,,TRUE,TRUE,
137117,"Chordata","Mammalia","Cetartiodactyla","Phocoenidae","Phocoena","Phocoena phocoena","mammal",,327,2015,,TRUE,TRUE,
254987,"Chordata","Mammalia","Cetartiodactyla","Phocoenidae","Phocoenoides","Phocoenoides dalli","mammal",,3,1993,,TRUE,TRUE,
137107,"Chordata","Mammalia","Cetartiodactyla","Delphinidae","Stenella","Stenella coeruleoalba","mammal",,,,,FALSE,TRUE,
137127,"Chordata","Mammalia","Cetartiodactyla","Ziphiidae","Ziphius","Ziphius cavirostris","mammal",,,,,FALSE,TRUE,
