"AphiaID","phylum","class","order","family","genus","species","group","redlist_category","records","max_year","target_gene","source_obis","source_gbif","source_dna"
137099,"Chordata","Mammalia","Cetartiodactyla","Delphinidae","Lagenodelphis","Lagenodelphis hosei","mammal",,,,,FALSE,TRUE,
231434,"Chordata","Mammalia","Cetartiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus obscurus","mammal",,6,1990,,TRUE,TRUE,
137092,"Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Megaptera","Megaptera novaeangliae","mammal",,5,2023,,TRUE,TRUE,
137124,"Chordata","Mammalia","Cetartiodactyla","Ziphiidae","Mesoplodon","Mesoplodon grayi","mammal",,,,,FALSE,TRUE,
137102,"Chordata","Mammalia","Cetartiodactyla","Delphinidae","Orcinus","Orcinus orca","mammal",,2,1996,,TRUE,TRUE,
254971,"Chordata","Mammalia","Cetartiodactyla","Phocoenidae","Phocoena","Phocoena dioptrica","mammal",,,,,FALSE,TRUE,
343898,"Chordata","Mammalia","Cetartiodactyla","Phocoenidae","Phocoena","Phocoena spinipinnis","mammal","NT",,,,FALSE,TRUE,
137119,"Chordata","Mammalia","Cetartiodactyla","Physeteridae","Physeter","Physeter macrocephalus","mammal","VU",,,,FALSE,TRUE,
254964,"Chordata","Mammalia","Cetartiodactyla","Pontoporiidae","Pontoporia","Pontoporia blainvillei","mammal","VU",1,,,TRUE,TRUE,
231433,"Chordata","Mammalia","Cetartiodactyla","Ziphiidae","Tasmacetus","Tasmacetus shepherdi","mammal",,,,,FALSE,TRUE,
137111,"Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops","Tursiops truncatus","mammal",,,,,FALSE,TRUE,
137206,"Chordata",,"Testudines","Cheloniidae","Chelonia","Chelonia mydas","turtle","EN",1,2021,,TRUE,TRUE,
