"AphiaID","phylum","class","order","family","genus","species","group","redlist_category","records","max_year","target_gene","source_obis","source_gbif","source_dna"
281503,"Chordata","Teleostei","Blenniiformes","Labrisomidae","Malacoctenus","Malacoctenus triangulatus","fish",,,,,FALSE,TRUE,
273125,"Chordata","Teleostei","Blenniiformes","Blenniidae","Ophioblennius","Ophioblennius macclurei","fish",,,,,FALSE,TRUE,
282021,"Chordata","Teleostei","Blenniiformes","Labrisomidae","Paraclinus","Paraclinus fasciatus","fish",,1,1967,,TRUE,TRUE,
282027,"Chordata","Teleostei","Blenniiformes","Labrisomidae","Paraclinus","Paraclinus marmoratus","fish",,1,1985,,TRUE,TRUE,
282275,"Chordata","Teleostei","Blenniiformes","Dactyloscopidae","Platygillellus","Platygillellus rubrocinctus","fish",,,,,FALSE,TRUE,
126782,"Chordata","Teleostei","Blenniiformes","Blenniidae","Scartella","Scartella cristata","fish",,,,,FALSE,TRUE,
593471,"Chordata","Teleostei","Blenniiformes","Labrisomidae","Starksia","Starksia langi","fish",,,,,FALSE,TRUE,
276380,"Chordata","Teleostei","Blenniiformes","Labrisomidae","Starksia","Starksia occidentalis","fish",,,,,FALSE,TRUE,
593465,"Chordata","Teleostei","Blenniiformes","Labrisomidae","Starksia","Starksia sangreyae","fish",,,,,FALSE,TRUE,
282874,"Chordata","Teleostei","Blenniiformes","Chaenopsidae","Stathmonotus","Stathmonotus stahli","fish",,,,,FALSE,TRUE,
159626,"Chordata","Teleostei","Callionymiformes","Callionymidae","Callionymus","Callionymus bairdi","fish",,,,,FALSE,TRUE,
159615,"Chordata","Teleostei","Callionymiformes","Callionymidae","Diplogrammus","Diplogrammus pauciradiatus","fish",,,,,FALSE,TRUE,
280068,"Chordata","Teleostei","Carangaria incertae sedis","Centropomidae","Centropomus","Centropomus undecimalis","fish",,,,,FALSE,TRUE,
345843,"Chordata","Teleostei","Carangaria incertae sedis","Sphyraenidae","Sphyraena","Sphyraena barracuda","fish",,6,1999,,TRUE,TRUE,
302312,"Chordata","Teleostei","Carangiformes","Carangidae","Caranx","Caranx bartholomaei","fish",,1,1985,,TRUE,TRUE,
126802,"Chordata","Teleostei","Carangiformes","Carangidae","Caranx","Caranx crysos","fish",,,,,FALSE,TRUE,
126804,"Chordata","Teleostei","Carangiformes","Carangidae","Caranx","Caranx latus","fish",,1,1985,,TRUE,TRUE,
302432,"Chordata","Teleostei","Carangiformes","Carangidae","Caranx","Caranx ruber","fish",,6,1999,,TRUE,TRUE,
159483,"Chordata","Teleostei","Carangiformes","Carangidae","Chloroscombrus","Chloroscombrus chrysurus","fish",,,,,FALSE,TRUE,
126845,"Chordata","Teleostei","Carangiformes","Coryphaenidae","Coryphaena","Coryphaena equiselis","fish",,,,,FALSE,TRUE,
126846,"Chordata","Teleostei","Carangiformes","Coryphaenidae","Coryphaena","Coryphaena hippurus","fish",,,,,FALSE,TRUE,
126848,"Chordata","Teleostei","Carangiformes","Echeneidae","Echeneis","Echeneis naucrates","fish",,,,,FALSE,TRUE,
126809,"Chordata","Teleostei","Carangiformes","Carangidae","Elagatis","Elagatis bipinnulata","fish",,,,,FALSE,TRUE,
158812,"Chordata","Teleostei","Carangiformes","Istiophoridae","Istiophorus","Istiophorus platypterus","fish","VU",,,,FALSE,TRUE,
126950,"Chordata","Teleostei","Carangiformes","Istiophoridae","Makaira","Makaira nigricans","fish","VU",,,,FALSE,TRUE,
126811,"Chordata","Teleostei","Carangiformes","Carangidae","Naucrates","Naucrates ductor","fish",,,,,FALSE,TRUE,
159645,"Chordata","Teleostei","Carangiformes","Carangidae","Oligoplites","Oligoplites saurus","fish",,,,,FALSE,TRUE,
127006,"Chordata","Teleostei","Carangiformes","Rachycentridae","Rachycentron","Rachycentron canadum","fish",,,,,FALSE,TRUE,
159650,"Chordata","Teleostei","Carangiformes","Carangidae","Seriola","Seriola zonata","fish",,,,,FALSE,TRUE,
151169,"Chordata","Teleostei","Carangiformes","Carangidae","Trachinotus","Trachinotus blochii","fish",,,,,FALSE,TRUE,
159652,"Chordata","Teleostei","Carangiformes","Carangidae","Trachinotus","Trachinotus carolinus","fish",,,,,FALSE,TRUE,
367285,"Chordata","Teleostei","Carangiformes","Carangidae","Trachinotus","Trachinotus falcatus","fish",,,,,FALSE,TRUE,
159655,"Chordata","Teleostei","Carangiformes","Carangidae","Trachurus","Trachurus lathami","fish",,,,,FALSE,TRUE,
127094,"Chordata","Teleostei","Carangiformes","Xiphiidae","Xiphias","Xiphias gladius","fish","NT",,,,FALSE,TRUE,
126955,"Chordata","Teleostei","Centrarchiformes","Kyphosidae","Kyphosus","Kyphosus incisor","fish",,,,,FALSE,TRUE,
303486,"Chordata","Teleostei","Centrarchiformes","Kyphosidae","Kyphosus","Kyphosus sectatrix","fish",,1,1985,,TRUE,TRUE,
281541,"Chordata","Teleostei","Centrarchiformes","Kyphosidae","Medialuna","Medialuna californiensis","fish",,1,1986,,TRUE,TRUE,
1253896,"Chordata","Teleostei","Cichliformes","Cichlidae","Mayaheros","Mayaheros urophthalmus","fish",,,,,FALSE,TRUE,
282013,"Chordata","Teleostei","Cichliformes","Cichlidae","Parachromis","Parachromis friedrichsthalii","fish",,,,,FALSE,TRUE,
1013997,"Chordata","Teleostei","Cichliformes","Cichlidae","Vieja","Vieja melanurus","fish",,,,,FALSE,TRUE,
275511,"Chordata","Teleostei","Clupeiformes","Engraulidae","Anchoa","Anchoa colonensis","fish",,,,,FALSE,TRUE,
158698,"Chordata","Teleostei","Clupeiformes","Engraulidae","Anchoa","Anchoa hepsetus","fish",,1,1985,,TRUE,TRUE,
275522,"Chordata","Teleostei","Clupeiformes","Engraulidae","Anchoa","Anchoa lamprotaenia","fish",,,,,FALSE,TRUE,
275524,"Chordata","Teleostei","Clupeiformes","Engraulidae","Anchoa","Anchoa lyolepis","fish",,,,,FALSE,TRUE,
158699,"Chordata","Teleostei","Clupeiformes","Engraulidae","Anchoa","Anchoa mitchilli","fish",,,,,FALSE,TRUE,
276310,"Chordata","Teleostei","Clupeiformes","Dorosomatidae","Dorosoma","Dorosoma petenense","fish",,,,,FALSE,TRUE,
158702,"Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis","Engraulis eurystole","fish",,,,,FALSE,TRUE,
277549,"Chordata","Teleostei","Clupeiformes","Dorosomatidae","Harengula","Harengula clupeola","fish",,,,,FALSE,TRUE,
367197,"Chordata","Teleostei","Clupeiformes","Dorosomatidae","Harengula","Harengula humeralis","fish",,,,,FALSE,TRUE,
277551,"Chordata","Teleostei","Clupeiformes","Dorosomatidae","Harengula","Harengula jaguana","fish",,2,1985,,TRUE,TRUE,
281198,"Chordata","Teleostei","Clupeiformes","Spratelloididae","Jenkinsia","Jenkinsia lamprotaenia","fish",,,,,FALSE,TRUE,
281201,"Chordata","Teleostei","Clupeiformes","Spratelloididae","Jenkinsia","Jenkinsia stolifera","fish",,,,,FALSE,TRUE,
158695,"Chordata","Teleostei","Clupeiformes","Dorosomatidae","Opisthonema","Opisthonema oglinum","fish",,,,,FALSE,TRUE,
126422,"Chordata","Teleostei","Clupeiformes","Dorosomatidae","Sardinella","Sardinella aurita","fish",,,,,FALSE,TRUE,
279891,"Chordata","Teleostei","Cyprinodontiformes","Poeciliidae","Belonesox","Belonesox belizanus","fish",,,,,FALSE,TRUE,
276018,"Chordata","Teleostei","Cyprinodontiformes","Cyprinodontidae","Cyprinodon","Cyprinodon artifrons","fish",,,,,FALSE,TRUE,
159285,"Chordata","Teleostei","Cyprinodontiformes","Cyprinodontidae","Cyprinodon","Cyprinodon variegatus","fish",,,,,FALSE,TRUE,
280790,"Chordata","Teleostei","Cyprinodontiformes","Cyprinodontidae","Floridichthys","Floridichthys carpio","fish",,4,1985,,TRUE,TRUE,
276142,"Chordata","Teleostei","Cyprinodontiformes","Poeciliidae","Gambusia","Gambusia sexradiata","fish",,,,,FALSE,TRUE,
280816,"Chordata","Teleostei","Cyprinodontiformes","Cyprinodontidae","Garmanella","Garmanella pulchra","fish",,,,,FALSE,TRUE,
275349,"Chordata","Teleostei","Cyprinodontiformes","Poeciliidae","Poecilia","Poecilia mexicana","fish",,,,,FALSE,TRUE,
275350,"Chordata","Teleostei","Cyprinodontiformes","Poeciliidae","Poecilia","Poecilia orri","fish",,5,1988,,TRUE,TRUE,
283197,"Chordata","Teleostei","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus hellerii","fish",,,,,FALSE,TRUE,
127232,"Chordata","Teleostei","Dactylopteriformes","Dactylopteridae","Dactylopterus","Dactylopterus volitans","fish",,,,,FALSE,TRUE,
157875,"Chordata","Teleostei","Elopiformes","Elopidae","Elops","Elops saurus","fish",,,,,FALSE,TRUE,
474894,"Chordata","Teleostei","Elopiformes","Elopidae","Elops","Elops smithi","fish",,,,,FALSE,TRUE,
126430,"Chordata","Teleostei","Elopiformes","Megalopidae","Megalops","Megalops atlanticus","fish","VU",,,,FALSE,TRUE,
279623,"Chordata","Teleostei","Eupercaria incertae sedis","Haemulidae","Anisotremus","Anisotremus surinamensis","fish",,2,1999,,TRUE,TRUE,
279625,"Chordata","Teleostei","Eupercaria incertae sedis","Haemulidae","Anisotremus","Anisotremus virginicus","fish",,26,1999,,TRUE,TRUE,
159238,"Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Archosargus","Archosargus probatocephalus","fish",,,,,FALSE,TRUE,
159239,"Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Archosargus","Archosargus rhomboidalis","fish",,,,,FALSE,TRUE,
273541,"Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Bodianus","Bodianus rufus","fish",,19,1999,,TRUE,TRUE,
1577330,"Chordata","Teleostei","Eupercaria incertae sedis","Haemulidae","Brachygenys","Brachygenys chrysargyreum","fish",,4,1999,,TRUE,TRUE,
277118,"Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Cryptotomus","Cryptotomus roseus","fish",,,,,FALSE,TRUE,
159726,"Chordata","Teleostei","Eupercaria incertae sedis","Gerreidae","Diapterus","Diapterus auratus","fish",,2,1985,,TRUE,FALSE,
280576,"Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Doratonotus","Doratonotus megalepis","fish",,,,,FALSE,TRUE,
159789,"Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Etelis","Etelis oculatus","fish",,,,,FALSE,TRUE,
159732,"Chordata","Teleostei","Eupercaria incertae sedis","Gerreidae","Eucinostomus","Eucinostomus argenteus","fish",,2,1985,,TRUE,TRUE,
159733,"Chordata","Teleostei","Eupercaria incertae sedis","Gerreidae","Eucinostomus","Eucinostomus gula","fish",,3,1985,,TRUE,TRUE,
276421,"Chordata","Teleostei","Eupercaria incertae sedis","Gerreidae","Eucinostomus","Eucinostomus havana","fish",,,,,FALSE,TRUE,
276422,"Chordata","Teleostei","Eupercaria incertae sedis","Gerreidae","Eucinostomus","Eucinostomus jonesii","fish",,,,,FALSE,TRUE,
276423,"Chordata","Teleostei","Eupercaria incertae sedis","Gerreidae","Eucinostomus","Eucinostomus melanopterus","fish",,2,1988,,TRUE,TRUE,
280743,"Chordata","Teleostei","Eupercaria incertae sedis","Gerreidae","Eugerres","Eugerres plumieri","fish",,,,,FALSE,TRUE,
276954,"Chordata","Teleostei","Eupercaria incertae sedis","Gerreidae","Gerres","Gerres cinereus","fish",,2,1988,,TRUE,TRUE,
275721,"Chordata","Teleostei","Eupercaria incertae sedis","Haemulidae","Haemulon","Haemulon album","fish",,3,1999,,TRUE,FALSE,
158807,"Chordata","Teleostei","Eupercaria incertae sedis","Haemulidae","Haemulon","Haemulon aurolineatum","fish",,4,1999,,TRUE,TRUE,
